timestamp,node-stores,bus_access,skb_kfree_skb,cpu_cycles,l2d_cache_wb_victim,syscalls_sys_enter_fcntl,sched_sched_stat_runtime,st_spec,syscalls_sys_enter_kill,fib_fib_table_lookup,sock_inet_sock_set_state,l2d_cache_wb,unaligned_st_spec,mem_access_rd,l2d_cache_refill_wr,mmc_mmc_request_start,br_mis_pred,benign_prob,attack_prob,prediction
2025-07-30T16:02:17.032672,17258,80721,8.0,4141712,3205,4711.0,3722602460.0,425127,26.0,65.0,48.0,3205,65,637642,1512,94.0,15769,0.671566,0.32843402,0
2025-07-30T16:02:22.286907,17250,82324,11.0,3871657,3449,4694.0,3653971111.0,433926,25.0,70.0,47.0,3449,75,634876,1626,24.0,15441,0.57571495,0.42428508,0
2025-07-30T16:02:27.415101,17378,81579,8.0,3896134,3178,4737.0,3837821545.0,445664,26.0,85.0,51.0,3178,67,638102,1555,90.0,15735,0.52288204,0.47711796,0
2025-07-30T16:02:32.549262,17591,84169,11.0,3844891,3017,4609.0,3991493701.0,435814,26.0,79.0,49.0,3017,67,643423,1749,89.0,15537,0.7356058,0.26439422,0
2025-07-30T16:02:37.666820,17091,78908,9.0,4658012,3182,4180.0,3615472015.0,437623,26.0,57.0,47.0,3182,65,635764,1501,93.0,15535,0.825799,0.174201,0
2025-07-30T16:02:42.779944,17900,80293,8.0,3829204,3195,4229.0,3845406644.0,436105,25.0,60.0,47.0,3195,70,631482,1682,94.0,15796,0.7170055,0.2829945,0
2025-07-30T16:02:47.986452,17555,83792,10.0,3911069,3028,4704.0,3735238587.0,428712,26.0,72.0,48.0,3028,65,636452,1570,18.0,15663,0.71267474,0.28732523,0
2025-07-30T16:02:53.110219,17821,79241,12.0,3838037,3008,4730.0,3736540922.0,433871,26.0,81.0,49.0,3008,65,632704,1626,80.0,15898,0.6928612,0.30713883,0
2025-07-30T16:02:58.218192,19686,87261,8.0,3929468,3766,4710.0,3839087958.0,432743,26.0,56.0,47.0,3766,64,633362,1525,84.0,15471,0.7838049,0.21619512,0
2025-07-30T16:03:03.333926,17764,77779,11.0,3708439,3228,4722.0,3852878702.0,431692,26.0,69.0,49.0,3228,63,639668,1679,93.0,15792,0.84849155,0.15150845,0
2025-07-30T16:03:08.434863,19346,107214,9.0,3717389,3194,4678.0,3720231598.0,441889,25.0,56.0,47.0,3194,65,637110,1625,108.0,15659,0.84415233,0.15584768,0
2025-07-30T16:03:13.568063,17872,74525,8.0,3790093,3162,4784.0,3805795836.0,425578,26.0,66.0,48.0,3162,67,632928,1654,22.0,15800,0.768162,0.23183797,0
2025-07-30T16:03:18.697748,18951,85313,11.0,3678505,3727,4682.0,3782450172.0,429874,26.0,90.0,48.0,3727,61,636502,1701,87.0,17012,0.7333592,0.26664075,0
2025-07-30T16:03:23.819273,18156,82569,8.0,3899823,3118,4715.0,3809219760.0,435501,26.0,68.0,47.0,3118,64,635420,1535,84.0,15845,0.8372008,0.1627992,0
2025-07-30T16:03:28.974320,17223,77854,10.0,3868194,3467,4680.0,3674504293.0,438158,26.0,70.0,49.0,3467,68,634638,1614,84.0,15553,0.71341896,0.28658104,0
2025-07-30T16:03:34.112396,17333,86233,10.0,3938804,3281,4711.0,3762581679.0,432941,25.0,58.0,47.0,3281,69,626738,1639,92.0,15759,0.58682084,0.4131792,0
2025-07-30T16:03:39.235671,16963,90524,8.0,3724422,3043,4693.0,3784280127.0,447025,26.0,67.0,48.0,3043,70,619283,1565,29.0,15979,0.5411955,0.45880452,0
2025-07-30T16:03:44.365641,18176,85893,10.0,3711053,3277,4702.0,3794989887.0,438079,26.0,67.0,48.0,3277,62,640655,1598,92.0,15658,0.6449121,0.35508785,0
2025-07-30T16:03:49.491810,17223,80221,9.0,4454275,3144,4700.0,3670977856.0,449563,26.0,63.0,47.0,3144,67,634193,1507,98.0,15986,0.77982265,0.22017734,0
2025-07-30T16:03:54.660756,17474,80230,8.0,3845378,3167,4253.0,3715385818.0,438776,26.0,77.0,48.0,3167,65,627347,1542,141.0,15413,0.6324465,0.36755344,0
2025-07-30T16:03:59.802209,15990,78707,14.0,3822145,3147,4302.0,3705164418.0,430650,26.0,80.0,50.0,3147,63,625860,1578,24.0,15251,0.693502,0.306498,0
2025-07-30T16:04:04.946369,18968,82846,10.0,3804115,3553,4492.0,3697585048.0,445500,25.0,71.0,47.0,3553,65,630167,1748,19.0,15536,0.7802521,0.21974793,0
2025-07-30T16:04:10.108885,17440,84208,8.0,3785046,4174,4740.0,3758544062.0,434602,26.0,68.0,48.0,4174,67,641215,1727,23.0,15262,0.9166608,0.08333921,0
2025-07-30T16:04:15.238852,17330,78571,122916.0,3749073,2908,9460.0,9334240838.0,427927,51.0,313549.0,95.0,2908,62,627737,1524,38.0,15186,0.4292227,0.5707773,1
2025-07-30T16:04:20.357005,27403,100279,246989.0,4018030,4271,4709.0,5914106252.0,434061,27.0,517905.0,47.0,4271,73,632235,1656,113.0,15581,0.022552252,0.97744775,1
2025-07-30T16:04:25.542142,23162,91133,250374.0,4163048,9308,4707.0,5521363835.0,428139,26.0,516663.0,42.0,9308,61,642762,2397,52.0,15500,0.0031984448,0.99680156,1
2025-07-30T16:04:30.700659,20863,92636,251697.0,4025712,4031,4720.0,5512427735.0,434231,27.0,519296.0,42.0,4031,63,625011,1687,24.0,15889,0.008456349,0.99154365,1
2025-07-30T16:04:35.818783,22858,92032,244783.0,4065001,3980,4719.0,5724378424.0,434485,27.0,505210.0,46.0,3980,67,647952,1645,18.0,15950,0.0075232387,0.99247676,1
2025-07-30T16:04:40.968585,20883,99645,260457.0,3995029,3996,4713.0,5940502297.0,446022,26.0,536833.0,45.0,3996,63,630078,1547,24.0,16279,0.00750798,0.992492,1
2025-07-30T16:04:46.119753,21658,90805,259123.0,4046100,5342,4725.0,5789714826.0,425661,27.0,534264.0,34.0,5342,66,637959,1858,22.0,15402,0.0064337254,0.9935663,1
2025-07-30T16:04:51.281906,21074,87932,253770.0,4208293,3921,4865.0,6026094572.0,434610,27.0,523490.0,47.0,3921,72,626503,1683,42.0,16010,0.008781135,0.99121886,1
2025-07-30T16:04:56.442760,21659,93698,259733.0,4011142,4137,4740.0,5832037474.0,454772,27.0,535917.0,56.0,4137,68,635282,1727,100.0,15850,0.006633997,0.993366,1
2025-07-30T16:05:01.561176,20818,90824,254055.0,4074887,4114,4731.0,5936430559.0,436251,27.0,524312.0,41.0,4114,65,633605,1711,55.0,15773,0.007569611,0.9924304,1
2025-07-30T16:05:06.694471,20072,90807,246644.0,4063107,3863,4705.0,5697723483.0,435165,26.0,509121.0,59.0,3863,69,647262,1661,23.0,16165,0.008924484,0.9910755,1
2025-07-30T16:05:11.847095,20512,91805,214694.0,4114382,4641,4252.0,5517990394.0,438905,27.0,445148.0,38.0,4641,67,622637,1844,18.0,15724,0.007360518,0.9926395,1
2025-07-30T16:05:16.979445,19791,89772,247590.0,4110353,4031,4167.0,5673398768.0,432158,26.0,511097.0,54.0,4031,68,625022,1693,18.0,15798,0.009174883,0.9908251,1
2025-07-30T16:05:22.110798,22035,90996,261473.0,4188817,4061,4718.0,5931589177.0,435956,26.0,538939.0,41.0,4061,65,629699,1755,26.0,15329,0.007249534,0.99275047,1
2025-07-30T16:05:27.238599,20550,91480,260592.0,4119051,3953,4727.0,5882041741.0,433350,27.0,537007.0,36.0,3953,67,629750,1631,17.0,16034,0.0084273815,0.9915726,1
2025-07-30T16:05:32.451422,21499,90643,258092.0,4321811,3819,4711.0,5738217423.0,430994,27.0,532092.0,47.0,3819,74,631808,1747,24.0,16108,0.006773293,0.9932267,1
2025-07-30T16:05:37.610689,21193,89136,249249.0,4006596,4928,4721.0,5861630724.0,426144,27.0,514617.0,57.0,4928,69,629017,1739,124.0,15915,0.006171584,0.9938284,1
2025-07-30T16:05:42.761363,21719,90848,264442.0,4139959,3980,4714.0,6038542835.0,431793,26.0,544843.0,47.0,3980,66,643188,1689,22.0,15379,0.0077393055,0.9922607,1
2025-07-30T16:05:47.929175,21563,90348,261155.0,4050593,3566,4728.0,5984872882.0,430665,27.0,537966.0,40.0,3566,63,648256,1601,20.0,15443,0.007803917,0.9921961,1
2025-07-30T16:05:53.077342,21832,89164,264871.0,4175862,3662,4753.0,6157399756.0,433943,27.0,545782.0,49.0,3662,59,636332,1721,111.0,15851,0.009241641,0.99075836,1
2025-07-30T16:05:58.207386,21052,100474,256661.0,4110320,3777,4719.0,5856351666.0,421763,26.0,529147.0,43.0,3777,69,627718,1711,24.0,16189,0.009276867,0.99072313,1
2025-07-30T16:06:03.321897,20760,91689,258369.0,4091904,4457,4724.0,5811069866.0,433249,28.0,532530.0,42.0,4457,64,626818,1784,23.0,15221,0.0070269704,0.992973,1
2025-07-30T16:06:08.442626,20777,89316,248943.0,4019228,4094,4725.0,5848493066.0,430208,26.0,513656.0,46.0,4094,63,628557,1886,111.0,15993,0.013646483,0.9863535,1
2025-07-30T16:06:13.604163,18176,87104,218486.0,4079462,4071,4782.0,5215005914.0,437820,26.0,452683.0,40.0,4071,66,630655,1974,22.0,17265,0.018242776,0.9817572,1
2025-07-30T16:06:18.782759,20603,89968,244664.0,4172845,3697,4710.0,5623611669.0,438897,27.0,504984.0,51.0,3697,62,625835,1751,18.0,15755,0.014376879,0.9856231,1
2025-07-30T16:06:23.956785,20496,93760,259529.0,4004641,3866,4712.0,5925468687.0,428184,26.0,534488.0,40.0,3866,69,626598,1677,42.0,15888,0.009994328,0.9900057,1
2025-07-30T16:06:29.084767,20370,90178,258855.0,4206270,3813,4396.0,5820288256.0,437208,27.0,533769.0,38.0,3813,76,648287,1818,50.0,15883,0.006852925,0.9931471,1
2025-07-30T16:06:34.205480,20235,94308,256814.0,4004234,3901,4246.0,5542218380.0,432316,26.0,529574.0,49.0,3901,60,633815,1762,32.0,15478,0.007960141,0.99203986,1
2025-07-30T16:06:39.323802,22147,90909,250017.0,4185516,4185,4431.0,5919813373.0,440351,27.0,515670.0,40.0,4185,68,641523,1724,28.0,15425,0.008452296,0.9915477,1
2025-07-30T16:06:44.489488,20964,90092,258234.0,4089801,4019,4744.0,6533060600.0,436276,27.0,532368.0,54.0,4019,60,624096,1695,106.0,15585,0.008802593,0.9911974,1
2025-07-30T16:06:49.632865,21958,92673,259415.0,3883344,4224,4717.0,5875003458.0,427322,26.0,534674.0,40.0,4224,71,638965,1699,34.0,15981,0.0101931095,0.9898069,1
2025-07-30T16:06:54.790002,21770,87768,261036.0,4134828,4075,4753.0,5985811522.0,439967,27.0,537777.0,54.0,4075,66,632879,1796,32.0,15533,0.0072419047,0.9927581,1
2025-07-30T16:06:59.912910,20410,92144,257194.0,4022242,4006,4732.0,5840871029.0,435369,26.0,530253.0,49.0,4006,66,626124,1734,26.0,15934,0.010059059,0.98994094,1
2025-07-30T16:07:05.076828,21489,91644,261905.0,4094704,4236,4732.0,5885759576.0,426091,27.0,539685.0,45.0,4236,68,641173,1856,28.0,21291,0.008323193,0.9916768,1
2025-07-30T16:07:10.271992,21423,97193,465944.0,4133975,4618,9539.0,11145425733.0,432209,54.0,963592.0,80.0,4618,70,629293,1726,36.0,15892,0.009469271,0.9905307,1
2025-07-30T16:07:15.394683,21323,85307,241379.0,3939408,4055,4725.0,5826240881.0,435814,27.0,498280.0,50.0,4055,63,638189,1703,102.0,15513,0.01071465,0.98928535,1
2025-07-30T16:07:20.521263,21739,88545,257181.0,4422659,3561,4712.0,5972320855.0,428219,26.0,530198.0,50.0,3561,68,646469,1656,18.0,16056,0.0099515915,0.9900484,1
2025-07-30T16:07:25.660717,21455,90144,261733.0,4680215,4267,4765.0,5898733480.0,431816,27.0,539274.0,52.0,4267,66,636185,1677,18.0,15971,0.006125927,0.9938741,1
2025-07-30T16:07:30.832038,20648,89475,260685.0,4047271,3895,4726.0,5815396871.0,435214,27.0,537220.0,53.0,3895,60,628013,1612,25.0,15858,0.0079238415,0.99207616,1
2025-07-30T16:07:35.948432,19200,86253,261772.0,4129896,3968,4707.0,5922014245.0,437219,26.0,539148.0,41.0,3968,64,635140,1595,50.0,16508,0.010206282,0.9897937,1
2025-07-30T16:07:41.064601,20562,88425,249598.0,3994796,3995,4653.0,5789466235.0,440451,27.0,514914.0,50.0,3995,62,629655,1836,18.0,15983,0.011871874,0.9881281,1
2025-07-30T16:07:46.221295,20932,95750,260598.0,4198394,4075,4334.0,5638001446.0,435174,27.0,536965.0,46.0,4075,65,628348,1741,104.0,15956,0.009283543,0.99071646,1
2025-07-30T16:07:51.355325,20735,91690,257915.0,4396363,3239,4105.0,5737636894.0,431964,26.0,531769.0,47.0,3239,65,633575,1932,22.0,15144,0.007295966,0.99270403,1
2025-07-30T16:07:56.491537,21150,91548,258383.0,4039107,3661,4735.0,5963615950.0,425246,27.0,532765.0,40.0,3661,67,632775,1694,85.0,15646,0.01136744,0.98863256,1
2025-07-30T16:08:01.675959,21286,91123,257157.0,4015700,3742,4730.0,5785527355.0,435081,27.0,530071.0,47.0,3742,64,633301,1655,31.0,18669,0.008835971,0.991164,1
2025-07-30T16:08:06.818025,20207,93421,257963.0,4094739,3865,4715.0,5892620482.0,429348,27.0,531323.0,38.0,3865,75,633816,1695,56.0,15002,0.006823361,0.99317664,1
2025-07-30T16:08:11.984227,21744,89570,219389.0,3943757,3902,4787.0,5324693038.0,433861,25.0,454249.0,42.0,3902,64,652894,1699,32.0,15596,0.007552266,0.99244773,1
2025-07-30T16:08:17.138136,21811,88256,235822.0,4010166,3898,4717.0,5516386816.0,442315,27.0,487809.0,53.0,3898,69,648771,1723,27.0,15268,0.009702027,0.990298,1
2025-07-30T16:08:22.300249,20156,90702,263539.0,4079126,4142,4730.0,5917522964.0,433843,27.0,542864.0,45.0,4142,80,629422,1671,30.0,15779,0.008176267,0.99182373,1
2025-07-30T16:08:27.459998,21111,91133,261648.0,4082184,3971,4733.0,5973746692.0,430548,26.0,539051.0,42.0,3971,64,637138,1671,104.0,16317,0.006683171,0.9933168,1
2025-07-30T16:08:32.601765,21698,93108,260305.0,4242920,4110,4731.0,5989439551.0,434353,27.0,536488.0,36.0,4110,65,632871,1643,30.0,15737,0.0070574284,0.9929426,1
2025-07-30T16:08:37.728137,22650,89653,258433.0,3997593,3980,4706.0,5971813861.0,423118,27.0,532414.0,52.0,3980,63,641577,1673,94.0,15490,0.0068137646,0.99318624,1
2025-07-30T16:08:42.840544,20257,90060,246847.0,4177144,4234,4744.0,5881683644.0,433014,26.0,509540.0,38.0,4234,65,625115,1746,90.0,16021,0.009542167,0.99045783,1
2025-07-30T16:08:47.979860,21900,90887,263267.0,4069311,5100,4729.0,5918253533.0,429532,27.0,542072.0,50.0,5100,62,629625,1794,86.0,15462,0.009710312,0.9902897,1
2025-07-30T16:08:53.126639,21788,90576,259329.0,4030069,3910,4747.0,6022233361.0,446290,26.0,534656.0,49.0,3910,68,641368,1584,119.0,16135,0.008298039,0.99170196,1
2025-07-30T16:08:58.250619,22031,91084,257259.0,4054996,3934,4763.0,5945785471.0,440743,27.0,530283.0,49.0,3934,70,624318,1751,19.0,17209,0.006968856,0.99303114,1
2025-07-30T16:09:03.385052,21367,92013,259570.0,3985778,4149,4191.0,5971433589.0,428529,27.0,535163.0,44.0,4149,66,636920,1741,25.0,16040,0.0068277717,0.9931722,1
2025-07-30T16:09:08.522795,20088,92577,260857.0,4080789,4002,4203.0,5826208495.0,424635,27.0,537272.0,57.0,4002,75,624283,1733,21.0,15901,0.0072817206,0.9927183,1
2025-07-30T16:09:13.643953,20264,90743,210783.0,4118654,4047,4797.0,5292248887.0,439963,26.0,437359.0,35.0,4047,66,648388,1646,22.0,15947,0.007154107,0.9928459,1
2025-07-30T16:09:18.793132,19994,90291,234147.0,4000727,3984,4723.0,5556552558.0,434334,26.0,483944.0,42.0,3984,61,623171,1663,22.0,16195,0.012339234,0.98766077,1
2025-07-30T16:09:23.949392,21168,89136,252047.0,4172811,4073,4746.0,6143195142.0,432859,27.0,519946.0,53.0,4073,69,640770,1685,104.0,15376,0.009295046,0.99070495,1
2025-07-30T16:09:29.089452,20888,93776,256420.0,4097982,3969,4729.0,5717944686.0,428573,27.0,528548.0,35.0,3969,64,624574,1718,36.0,15771,0.008458555,0.99154145,1
2025-07-30T16:09:34.211187,21881,96446,260198.0,4142561,5507,4730.0,5876436121.0,442081,27.0,536718.0,58.0,5507,69,631001,1829,24.0,15631,0.0066895485,0.99331045,1
2025-07-30T16:09:39.349021,21091,89636,257910.0,4092720,3685,4730.0,5918806120.0,427951,26.0,531348.0,34.0,3685,65,631967,1813,26.0,15467,0.009062827,0.9909372,1
2025-07-30T16:09:44.517227,21738,100723,251821.0,4050189,3709,4747.0,5681493444.0,440882,27.0,519624.0,53.0,3709,63,634963,1607,17.0,16723,0.009489119,0.9905109,1
2025-07-30T16:09:49.701047,21651,90048,261699.0,4060429,3966,4734.0,6106882061.0,439177,27.0,539206.0,34.0,3966,63,635272,1672,18.0,15340,0.0070332885,0.9929667,1
2025-07-30T16:09:54.844575,20810,91036,263170.0,4100290,4213,4773.0,5959992316.0,429421,26.0,542084.0,58.0,4213,65,632424,1831,20.0,16347,0.010512352,0.98948765,1
2025-07-30T16:09:59.963492,21649,90785,255666.0,4097176,3770,4748.0,5925487240.0,435189,27.0,527062.0,45.0,3770,62,636103,1593,20.0,15097,0.009005547,0.99099445,1
2025-07-30T16:10:05.180456,21109,91144,263265.0,4026434,4225,4739.0,5829650108.0,431078,27.0,542496.0,40.0,4225,71,624861,1750,107.0,15350,0.0076646805,0.9923353,1
2025-07-30T16:10:10.296789,23785,92452,477258.0,4164523,3768,9506.0,11220948957.0,432154,54.0,985865.0,102.0,3768,68,635476,1621,76.0,16458,0.009381592,0.9906184,1
2025-07-30T16:10:15.442408,19510,88724,227386.0,4262984,3862,4089.0,5551982188.0,433777,26.0,470669.0,50.0,3862,59,648161,1676,18.0,15925,0.010148585,0.9898514,1
2025-07-30T16:10:20.591495,20544,96388,260526.0,4191645,3955,4357.0,5993054789.0,442650,28.0,536993.0,45.0,3955,66,629635,1791,20.0,15675,0.009842217,0.9901578,1
2025-07-30T16:10:25.726896,20820,88613,259151.0,4169609,3918,4715.0,5821224201.0,434915,26.0,534180.0,42.0,3918,70,631988,1815,19.0,15449,0.008256972,0.991743,1
2025-07-30T16:10:30.843670,26946,92688,257875.0,3993256,3733,4741.0,5855387438.0,438048,27.0,531461.0,47.0,3733,68,640879,1605,20.0,15025,0.0060967207,0.9939033,1
2025-07-30T16:10:35.990729,21608,91982,258159.0,4139419,3924,4721.0,5884517066.0,431133,27.0,531971.0,47.0,3924,61,631203,1718,108.0,15654,0.00713706,0.99286294,1
2025-07-30T16:10:41.153470,21507,88728,260182.0,4116208,3956,4728.0,5920130155.0,441142,26.0,536387.0,42.0,3956,69,632020,1759,42.0,16445,0.009091914,0.9909081,1
2025-07-30T16:10:46.279803,21553,94079,249950.0,4112628,4333,4734.0,5814995680.0,437452,27.0,515527.0,50.0,4333,70,634463,1656,22.0,15693,0.0068145394,0.99318546,1
2025-07-30T16:10:51.406466,21931,92632,261324.0,4394889,3907,4747.0,6108158755.0,427602,26.0,538599.0,47.0,3907,65,643404,1637,24.0,15638,0.006214857,0.99378514,1
2025-07-30T16:10:56.530292,22330,89360,260766.0,4207337,4183,4767.0,6071751875.0,437835,28.0,537189.0,41.0,4183,65,647325,1787,104.0,15730,0.006466925,0.9935331,1
2025-07-30T16:11:01.671156,21532,89052,260450.0,4076551,3707,4735.0,5934003230.0,431299,27.0,536635.0,55.0,3707,69,633656,1596,26.0,15613,0.008142948,0.99185705,1
2025-07-30T16:11:06.855723,20842,91020,257515.0,4163395,3993,4732.0,5789479172.0,433441,26.0,530995.0,50.0,3993,67,638379,1643,22.0,16023,0.0069152117,0.9930848,1
2025-07-30T16:11:12.030071,20710,92069,219536.0,4006373,3675,4803.0,5479608372.0,440464,26.0,454597.0,41.0,3675,69,634019,1728,88.0,15230,0.0074664354,0.99253356,1
2025-07-30T16:11:17.163457,20214,95594,229385.0,4046144,4001,4741.0,5675855750.0,429784,27.0,474564.0,46.0,4001,62,650538,1585,40.0,15892,0.010827959,0.98917204,1
2025-07-30T16:11:22.329329,21588,86922,260717.0,4108625,4230,4754.0,6368683709.0,430562,27.0,537244.0,49.0,4230,64,633621,1620,29.0,15611,0.00847888,0.9915211,1
2025-07-30T16:11:27.468946,20982,90427,263961.0,4079949,3879,4502.0,5922479156.0,440512,27.0,543782.0,47.0,3879,67,623471,1684,26.0,15706,0.0083553195,0.9916447,1
2025-07-30T16:11:32.657004,21875,89831,260061.0,3994465,4017,4303.0,5816509440.0,444729,26.0,535952.0,41.0,4017,63,635169,1699,24.0,15853,0.0070328712,0.9929671,1
2025-07-30T16:11:37.775616,21002,90460,262678.0,4378592,3954,4283.0,5960840785.0,431093,27.0,541138.0,44.0,3954,67,637484,1627,22.0,15828,0.0069414377,0.99305856,1
2025-07-30T16:11:42.896418,19482,91233,265569.0,4000241,4114,4747.0,6118906667.0,429328,27.0,547148.0,56.0,4114,69,644557,1852,118.0,15843,0.0072864294,0.9927136,1
2025-07-30T16:11:48.050264,21499,91188,257528.0,3960536,4144,4721.0,5860820716.0,433025,27.0,531111.0,51.0,4144,65,633170,1820,121.0,15150,0.01010865,0.98989135,1
2025-07-30T16:11:53.188900,18359,92899,260366.0,4163729,4322,4756.0,5916170024.0,434806,27.0,536748.0,40.0,4322,73,629977,1638,108.0,15776,0.009181082,0.9908189,1
2025-07-30T16:11:58.336261,21530,92792,260644.0,3997780,3975,4732.0,6021321132.0,433040,26.0,537112.0,45.0,3975,63,630116,1713,26.0,15395,0.006832242,0.99316776,1
2025-07-30T16:12:03.473335,21146,93268,260807.0,4077245,4147,4763.0,6142186038.0,432076,27.0,537563.0,44.0,4147,67,631382,1705,82.0,16094,0.00850296,0.99149704,1
2025-07-30T16:12:08.602449,17092,93960,260027.0,4063413,3822,4715.0,5982909461.0,442439,27.0,535752.0,51.0,3822,70,637661,1633,116.0,16045,0.008567512,0.9914325,1
2025-07-30T16:12:13.739092,20122,93888,221401.0,4204190,4162,4809.0,5424736348.0,434864,27.0,458634.0,41.0,4162,67,626653,1690,107.0,15954,0.007596791,0.9924032,1
2025-07-30T16:12:18.902776,21327,93737,235009.0,4084674,3925,4717.0,5608152443.0,437932,26.0,485663.0,50.0,3925,66,635117,1669,22.0,15455,0.008163571,0.9918364,1
2025-07-30T16:12:24.042266,19762,91821,256851.0,4108040,4154,4740.0,5985918495.0,432745,27.0,529267.0,35.0,4154,67,632334,1706,94.0,15594,0.008161426,0.9918386,1
2025-07-30T16:12:29.158798,21287,84886,259922.0,4095000,4150,4772.0,5982930962.0,424860,27.0,535971.0,58.0,4150,66,633206,1653,80.0,16013,0.008357763,0.99164224,1
2025-07-30T16:12:34.285418,21306,97684,260383.0,4075732,3245,4732.0,5793071434.0,439405,26.0,536704.0,45.0,3245,67,629519,1590,109.0,16309,0.008372545,0.99162745,1
2025-07-30T16:12:39.442423,20060,90954,261965.0,4172634,3778,4735.0,5890181439.0,432610,27.0,539554.0,50.0,3778,67,624864,1728,88.0,16066,0.0074305534,0.99256945,1
2025-07-30T16:12:44.582894,21554,92528,266740.0,3959151,3228,4655.0,6527447438.0,434833,27.0,549142.0,41.0,3228,67,636857,1823,18.0,15740,0.009158254,0.99084175,1
2025-07-30T16:12:49.706426,21484,91807,251353.0,4218814,4038,4063.0,5774440806.0,430673,27.0,518542.0,38.0,4038,64,652000,1711,90.0,16006,0.008385241,0.99161476,1
2025-07-30T16:12:54.819250,20175,95714,254941.0,4129048,3787,4428.0,5906282507.0,1905319,27.0,525611.0,53.0,3787,71,628420,1687,85.0,15471,0.002222538,0.99777746,1
2025-07-30T16:12:59.958433,21080,87472,258702.0,4368838,3804,4743.0,5751772839.0,442011,26.0,533107.0,40.0,3804,66,632086,1652,91.0,16330,0.0027598739,0.9972401,1
2025-07-30T16:13:05.225325,21659,88977,255627.0,4144993,4033,4736.0,5931005740.0,432723,27.0,526770.0,47.0,4033,65,634430,1613,101.0,15893,0.0067598224,0.9932402,1
2025-07-30T16:13:10.366392,20752,91305,479551.0,4104689,3908,9573.0,11341991562.0,425164,53.0,990744.0,93.0,3908,65,623026,1748,116.0,15291,0.014251173,0.9857488,1
2025-07-30T16:13:15.508372,20305,90762,231949.0,4221066,3771,4740.0,5788666515.0,431456,27.0,479905.0,49.0,3771,77,625833,1752,92.0,15531,0.010073721,0.9899263,1
2025-07-30T16:13:20.670962,21019,87805,257851.0,4059978,3818,4739.0,5991727635.0,432372,26.0,531605.0,42.0,3818,69,631175,1571,92.0,15759,0.0074373484,0.99256265,1
2025-07-30T16:13:25.827566,21734,91448,264134.0,4069242,4284,4752.0,6076016727.0,428501,27.0,544144.0,49.0,4284,69,638602,1658,108.0,15912,0.006312549,0.99368745,1
2025-07-30T16:13:31.015029,20855,88912,261584.0,4325851,4009,4751.0,6105544116.0,436068,27.0,539042.0,33.0,4009,65,637773,1683,26.0,15734,0.0067573786,0.9932426,1
2025-07-30T16:13:36.132789,22171,91676,260059.0,3994946,4011,4754.0,6124788933.0,432909,27.0,535883.0,46.0,4011,70,631402,1662,86.0,15523,0.0070564747,0.9929435,1
2025-07-30T16:13:41.280458,21880,92996,264126.0,4145874,4048,4744.0,6266476795.0,438490,27.0,544065.0,44.0,4048,60,628552,1706,94.0,15839,0.007240236,0.99275976,1
2025-07-30T16:13:46.423375,21162,91372,260742.0,3841899,4051,4751.0,6151981434.0,437676,26.0,537102.0,55.0,4051,68,648462,1605,104.0,15723,0.00848496,0.99151504,1
2025-07-30T16:13:51.589799,21918,91839,255400.0,4073333,3656,4762.0,5919710654.0,429181,27.0,526509.0,40.0,3656,66,635950,1710,37.0,15554,0.007253349,0.99274665,1
2025-07-30T16:13:56.729285,20642,91084,265380.0,4104810,3927,4116.0,6034731566.0,431308,26.0,546783.0,52.0,3927,67,632062,1660,125.0,16870,0.00745219,0.9925478,1
2025-07-30T16:14:01.850106,21648,89048,264603.0,4084618,4173,4327.0,5945923819.0,434287,27.0,544919.0,41.0,4173,67,641849,1731,110.0,15658,0.005858302,0.9941417,1
2025-07-30T16:14:06.992302,21048,90159,265240.0,4055700,3944,4783.0,6098593096.0,429897,27.0,546488.0,50.0,3944,67,647261,1712,23.0,16118,0.007945597,0.9920544,1
