timestamp,node-stores,bus_access,skb_kfree_skb,cpu_cycles,l2d_cache_wb_victim,syscalls_sys_enter_fcntl,syscalls_sys_exit_fcntl,sched_sched_stat_runtime,st_spec,syscalls_sys_enter_kill,fib_fib_table_lookup,sock_inet_sock_set_state,l2d_cache_wb,unaligned_st_spec,mem_access_rd,l2d_cache_refill_wr,mmc_mmc_request_start,br_mis_pred
2025-07-30T16:03:54.660756,15990,78707,60956745,3822145,3147,24282050,24282050,24533400174245,430650,142542,459754801,277329,3147,63,625860,1578,470819,15251
2025-07-30T16:03:59.802209,18968,82846,60956755,3804115,3553,24286542,24286542,24537097759293,445500,142567,459754872,277376,3553,65,630167,1748,470838,15536
2025-07-30T16:04:04.946369,17440,84208,60956763,3785046,4174,24291282,24291282,24540856303355,434602,142593,459754940,277424,4174,67,641215,1727,470861,15262
2025-07-30T16:04:10.108885,17330,78571,61079679,3749073,2908,24300742,24300742,24550190544193,427927,142644,460068489,277519,2908,62,627737,1524,470899,15186
2025-07-30T16:04:15.238852,27403,100279,61326668,4018030,4271,24305451,24305451,24556104650445,434061,142671,460586394,277566,4271,73,632235,1656,471012,15581
2025-07-30T16:04:20.357005,23162,91133,61577042,4163048,9308,24310158,24310158,24561626014280,428139,142697,461103057,277608,9308,61,642762,2397,471064,15500
2025-07-30T16:04:25.542142,20863,92636,61828739,4025712,4031,24314878,24314878,24567138442015,434231,142724,461622353,277650,4031,63,625011,1687,471088,15889
2025-07-30T16:04:30.700659,22858,92032,62073522,4065001,3980,24319597,24319597,24572862820439,434485,142751,462127563,277696,3980,67,647952,1645,471106,15950
2025-07-30T16:04:35.818783,20883,99645,62333979,3995029,3996,24324310,24324310,24578803322736,446022,142777,462664396,277741,3996,63,630078,1547,471130,16279
2025-07-30T16:04:40.968585,21658,90805,62593102,4046100,5342,24329035,24329035,24584593037562,425661,142804,463198660,277775,5342,66,637959,1858,471152,15402
2025-07-30T16:04:46.119753,21074,87932,62846872,4208293,3921,24333900,24333900,24590619132134,434610,142831,463722150,277822,3921,72,626503,1683,471194,16010
2025-07-30T16:04:51.281906,21659,93698,63106605,4011142,4137,24338640,24338640,24596451169608,454772,142858,464258067,277878,4137,68,635282,1727,471294,15850
2025-07-30T16:04:56.442760,20818,90824,63360660,4074887,4114,24343371,24343371,24602387600167,436251,142885,464782379,277919,4114,65,633605,1711,471349,15773
2025-07-30T16:05:01.561176,20072,90807,63607304,4063107,3863,24348076,24348076,24608085323650,435165,142911,465291500,277978,3863,69,647262,1661,471372,16165
2025-07-30T16:05:06.694471,20512,91805,63821998,4114382,4641,24352328,24352328,24613603314044,438905,142938,465736648,278016,4641,67,622637,1844,471390,15724
2025-07-30T16:05:11.847095,19791,89772,64069588,4110353,4031,24356495,24356495,24619276712812,432158,142964,466247745,278070,4031,68,625022,1693,471408,15798
2025-07-30T16:05:16.979445,22035,90996,64331061,4188817,4061,24361213,24361213,24625208301989,435956,142990,466786684,278111,4061,65,629699,1755,471434,15329
2025-07-30T16:05:22.110798,20550,91480,64591653,4119051,3953,24365940,24365940,24631090343730,433350,143017,467323691,278147,3953,67,629750,1631,471451,16034
2025-07-30T16:05:27.238599,21499,90643,64849745,4321811,3819,24370651,24370651,24636828561153,430994,143044,467855783,278194,3819,74,631808,1747,471475,16108
2025-07-30T16:05:32.451422,21193,89136,65098994,4006596,4928,24375372,24375372,24642690191877,426144,143071,468370400,278251,4928,69,629017,1739,471599,15915
2025-07-30T16:05:37.610689,21719,90848,65363436,4139959,3980,24380086,24380086,24648728734712,431793,143097,468915243,278298,3980,66,643188,1689,471621,15379
2025-07-30T16:05:42.761363,21563,90348,65624591,4050593,3566,24384814,24384814,24654713607594,430665,143124,469453209,278338,3566,63,648256,1601,471641,15443
2025-07-30T16:05:47.929175,21832,89164,65889462,4175862,3662,24389567,24389567,24660871007350,433943,143151,469998991,278387,3662,59,636332,1721,471752,15851
2025-07-30T16:05:53.077342,21052,100474,66146123,4110320,3777,24394286,24394288,24666727359016,421763,143177,470528138,278430,3777,69,627718,1711,471776,16189
2025-07-30T16:05:58.207386,20760,91689,66404492,4091904,4457,24399010,24399011,24672538428882,433249,143205,471060668,278472,4457,64,626818,1784,471799,15221
2025-07-30T16:06:03.321897,20777,89316,66653435,4019228,4094,24403735,24403735,24678386921948,430208,143231,471574324,278518,4094,63,628557,1886,471910,15993
2025-07-30T16:06:08.442626,18176,87104,66871921,4079462,4071,24408517,24408517,24683601927862,437820,143257,472027007,278558,4071,66,630655,1974,471932,17265
2025-07-30T16:06:13.604163,20603,89968,67116585,4172845,3697,24413227,24413227,24689225539531,438897,143284,472531991,278609,3697,62,625835,1751,471950,15755
2025-07-30T16:06:18.782759,20496,93760,67376114,4004641,3866,24417939,24417941,24695151008218,428184,143310,473066479,278649,3866,69,626598,1677,471992,15888
2025-07-30T16:06:23.956785,20370,90178,67634969,4206270,3813,24422335,24422335,24700971296474,437208,143337,473600248,278687,3813,76,648287,1818,472042,15883
2025-07-30T16:06:29.084767,20235,94308,67891783,4004234,3901,24426581,24426581,24706513514854,432316,143363,474129822,278736,3901,60,633815,1762,472074,15478
2025-07-30T16:06:34.205480,22147,90909,68141800,4185516,4185,24431012,24431012,24712433328227,440351,143390,474645492,278776,4185,68,641523,1724,472102,15425
2025-07-30T16:06:39.323802,20964,90092,68400034,4089801,4019,24435756,24435756,24718966388827,436276,143417,475177860,278830,4019,60,624096,1695,472208,15585
2025-07-30T16:06:44.489488,21958,92673,68659449,3883344,4224,24440473,24440473,24724841392285,427322,143443,475712534,278870,4224,71,638965,1699,472242,15981
2025-07-30T16:06:49.632865,21770,87768,68920485,4134828,4075,24445226,24445226,24730827203807,439967,143470,476250311,278924,4075,66,632879,1796,472274,15533
2025-07-30T16:06:54.790002,20410,92144,69177679,4022242,4006,24449958,24449958,24736668074836,435369,143496,476780564,278973,4006,66,626124,1734,472300,15934
2025-07-30T16:06:59.912910,21489,91644,69439584,4094704,4236,24454690,24454690,24742553834412,426091,143523,477320249,279018,4236,68,641173,1856,472328,21291
2025-07-30T16:07:05.076828,21423,97193,69905528,4133975,4618,24464229,24464229,24753699260145,432209,143577,478283841,279098,4618,70,629293,1726,472364,15892
2025-07-30T16:07:10.271992,21323,85307,70146907,3939408,4055,24468954,24468954,24759525501026,435814,143604,478782121,279148,4055,63,638189,1703,472466,15513
2025-07-30T16:07:15.394683,21739,88545,70404088,4422659,3561,24473666,24473666,24765497821881,428219,143630,479312319,279198,3561,68,646469,1656,472484,16056
2025-07-30T16:07:20.521263,21455,90144,70665821,4680215,4267,24478431,24478431,24771396555361,431816,143657,479851593,279250,4267,66,636185,1677,472502,15971
2025-07-30T16:07:25.660717,20648,89475,70926506,4047271,3895,24483157,24483157,24777211952232,435214,143684,480388813,279303,3895,60,628013,1612,472527,15858
2025-07-30T16:07:30.832038,19200,86253,71188278,4129896,3968,24487864,24487864,24783133966477,437219,143710,480927961,279344,3968,64,635140,1595,472577,16508
2025-07-30T16:07:35.948432,20562,88425,71437876,3994796,3995,24492517,24492517,24788923432712,440451,143737,481442875,279394,3995,62,629655,1836,472595,15983
2025-07-30T16:07:41.064601,20932,95750,71698474,4198394,4075,24496851,24496851,24794561434158,435174,143764,481979840,279440,4075,65,628348,1741,472699,15956
2025-07-30T16:07:46.221295,20735,91690,71956389,4396363,3239,24500956,24500956,24800299071052,431964,143790,482511609,279487,3239,65,633575,1932,472721,15144
2025-07-30T16:07:51.355325,21150,91548,72214772,4039107,3661,24505691,24505691,24806262687002,425246,143817,483044374,279527,3661,67,632775,1694,472806,15646
2025-07-30T16:07:56.491537,21286,91123,72471929,4015700,3742,24510421,24510421,24812048214357,435081,143844,483574445,279574,3742,64,633301,1655,472837,18669
2025-07-30T16:08:01.675959,20207,93421,72729892,4094739,3865,24515136,24515136,24817940834839,429348,143871,484105768,279612,3865,75,633816,1695,472893,15002
2025-07-30T16:08:06.818025,21744,89570,72949281,3943757,3902,24519923,24519923,24823265527877,433861,143896,484560017,279654,3902,64,652894,1699,472925,15596
2025-07-30T16:08:11.984227,21811,88256,73185103,4010166,3898,24524640,24524640,24828781914693,442315,143923,485047826,279707,3898,69,648771,1723,472952,15268
2025-07-30T16:08:17.138136,20156,90702,73448642,4079126,4142,24529370,24529370,24834699437657,433843,143950,485590690,279752,4142,80,629422,1671,472982,15779
2025-07-30T16:08:22.300249,21111,91133,73710290,4082184,3971,24534103,24534103,24840673184349,430548,143976,486129741,279794,3971,64,637138,1671,473086,16317
2025-07-30T16:08:27.459998,21698,93108,73970595,4242920,4110,24538834,24538834,24846662623900,434353,144003,486666229,279830,4110,65,632871,1643,473116,15737
2025-07-30T16:08:32.601765,22650,89653,74229028,3997593,3980,24543540,24543540,24852634437761,423118,144030,487198643,279882,3980,63,641577,1673,473210,15490
2025-07-30T16:08:37.728137,20257,90060,74475875,4177144,4234,24548284,24548284,24858516121405,433014,144056,487708183,279920,4234,65,625115,1746,473300,16021
2025-07-30T16:08:42.840544,21900,90887,74739142,4069311,5100,24553013,24553013,24864434374938,429532,144083,488250255,279970,5100,62,629625,1794,473386,15462
2025-07-30T16:08:47.979860,21788,90576,74998471,4030069,3910,24557760,24557760,24870456608299,446290,144109,488784911,280019,3910,68,641368,1584,473505,16135
2025-07-30T16:08:53.126639,22031,91084,75255730,4054996,3934,24562523,24562523,24876402393770,440743,144136,489315194,280068,3934,70,624318,1751,473524,17209
2025-07-30T16:08:58.250619,21367,92013,75515300,3985778,4149,24566714,24566714,24882373827359,428529,144163,489850357,280112,4149,66,636920,1741,473549,16040
2025-07-30T16:09:03.385052,20088,92577,75776157,4080789,4002,24570917,24570917,24888200035854,424635,144190,490387629,280169,4002,75,624283,1733,473570,15901
2025-07-30T16:09:08.522795,20264,90743,75986940,4118654,4047,24575714,24575714,24893492284741,439963,144216,490824988,280204,4047,66,648388,1646,473592,15947
2025-07-30T16:09:13.643953,19994,90291,76221087,4000727,3984,24580437,24580437,24899048837299,434334,144242,491308932,280246,3984,61,623171,1663,473614,16195
2025-07-30T16:09:18.793132,21168,89136,76473134,4172811,4073,24585183,24585183,24905192032441,432859,144269,491828878,280299,4073,69,640770,1685,473718,15376
2025-07-30T16:09:23.949392,20888,93776,76729554,4097982,3969,24589912,24589912,24910909977127,428573,144296,492357426,280334,3969,64,624574,1718,473754,15771
2025-07-30T16:09:29.089452,21881,96446,76989752,4142561,5507,24594642,24594642,24916786413248,442081,144323,492894144,280392,5507,69,631001,1829,473778,15631
2025-07-30T16:09:34.211187,21091,89636,77247662,4092720,3685,24599372,24599372,24922705219368,427951,144349,493425492,280426,3685,65,631967,1813,473804,15467
2025-07-30T16:09:39.349021,21738,100723,77499483,4050189,3709,24604119,24604119,24928386712812,440882,144376,493945116,280479,3709,63,634963,1607,473821,16723
2025-07-30T16:09:44.517227,21651,90048,77761182,4060429,3966,24608853,24608853,24934493594873,439177,144403,494484322,280513,3966,63,635272,1672,473839,15340
2025-07-30T16:09:49.701047,20810,91036,78024352,4100290,4213,24613626,24613626,24940453587189,429421,144429,495026406,280571,4213,65,632424,1831,473859,16347
2025-07-30T16:09:54.844575,21649,90785,78280018,4097176,3770,24618374,24618374,24946379074429,435189,144456,495553468,280616,3770,62,636103,1593,473879,15097
2025-07-30T16:09:59.963492,21109,91144,78543283,4026434,4225,24623113,24623113,24952208724537,431078,144483,496095964,280656,4225,71,624861,1750,473986,15350
2025-07-30T16:10:05.180456,23785,92452,79020541,4164523,3768,24632619,24632619,24963429673494,432154,144537,497081829,280758,3768,68,635476,1621,474062,16458
2025-07-30T16:10:10.296789,19510,88724,79247927,4262984,3862,24636708,24636707,24968981655682,433777,144563,497552498,280808,3862,59,648161,1676,474080,15925
2025-07-30T16:10:15.442408,20544,96388,79508453,4191645,3955,24641065,24641065,24974974710471,442650,144591,498089491,280853,3955,66,629635,1791,474100,15675
2025-07-30T16:10:20.591495,20820,88613,79767604,4169609,3918,24645780,24645780,24980795934672,434915,144617,498623671,280895,3918,70,631988,1815,474119,15449
2025-07-30T16:10:25.726896,26946,92688,80025479,3993256,3733,24650521,24650521,24986651322110,438048,144644,499155132,280942,3733,68,640879,1605,474139,15025
2025-07-30T16:10:30.843670,21608,91982,80283638,4139419,3924,24655242,24655242,24992535839176,431133,144671,499687103,280989,3924,61,631203,1718,474247,15654
2025-07-30T16:10:35.990729,21507,88728,80543820,4116208,3956,24659970,24659970,24998455969331,441142,144697,500223490,281031,3956,69,632020,1759,474289,16445
2025-07-30T16:10:41.153470,21553,94079,80793770,4112628,4333,24664704,24664704,25004270965011,437452,144724,500739017,281081,4333,70,634463,1656,474311,15693
2025-07-30T16:10:46.279803,21931,92632,81055094,4394889,3907,24669451,24669451,25010379123766,427602,144750,501277616,281128,3907,65,643404,1637,474335,15638
2025-07-30T16:10:51.406466,22330,89360,81315860,4207337,4183,24674218,24674218,25016450875641,437835,144778,501814805,281169,4183,65,647325,1787,474439,15730
2025-07-30T16:10:56.530292,21532,89052,81576310,4076551,3707,24678953,24678953,25022384878871,431299,144805,502351440,281224,3707,69,633656,1596,474465,15613
2025-07-30T16:11:01.671156,20842,91020,81833825,4163395,3993,24683685,24683687,25028174358043,433441,144831,502882435,281274,3993,67,638379,1643,474487,16023
2025-07-30T16:11:06.855723,20710,92069,82053361,4006373,3675,24688488,24688488,25033653966415,440464,144857,503337032,281315,3675,69,634019,1728,474575,15230
2025-07-30T16:11:12.030071,20214,95594,82282746,4046144,4001,24693229,24693229,25039329822165,429784,144884,503811596,281361,4001,62,650538,1585,474615,15892
2025-07-30T16:11:17.163457,21588,86922,82543463,4108625,4230,24697983,24697983,25045698505874,430562,144911,504348840,281410,4230,64,633621,1620,474644,15611
2025-07-30T16:11:22.329329,20982,90427,82807424,4079949,3879,24702485,24702485,25051620985030,440512,144938,504892622,281457,3879,67,623471,1684,474670,15706
2025-07-30T16:11:27.468946,21875,89831,83067485,3994465,4017,24706788,24706788,25057437494470,444729,144964,505428574,281498,4017,63,635169,1699,474694,15853
2025-07-30T16:11:32.657004,21002,90460,83330163,4378592,3954,24711071,24711071,25063398335255,431093,144991,505969712,281542,3954,67,637484,1627,474716,15828
2025-07-30T16:11:37.775616,19482,91233,83595732,4000241,4114,24715818,24715818,25069517241922,429328,145018,506516860,281598,4114,69,644557,1852,474834,15843
2025-07-30T16:11:42.896418,21499,91188,83853260,3960536,4144,24720539,24720539,25075378062638,433025,145045,507047971,281649,4144,65,633170,1820,474955,15150
2025-07-30T16:11:48.050264,18359,92899,84113626,4163729,4322,24725295,24725295,25081294232662,434806,145072,507584719,281689,4322,73,629977,1638,475063,15776
2025-07-30T16:11:53.188900,21530,92792,84374270,3997780,3975,24730027,24730027,25087315553794,433040,145098,508121831,281734,3975,63,630116,1713,475089,15395
2025-07-30T16:11:58.336261,21146,93268,84635077,4077245,4147,24734790,24734790,25093457739832,432076,145125,508659394,281778,4147,67,631382,1705,475171,16094
2025-07-30T16:12:03.473335,17092,93960,84895104,4063413,3822,24739505,24739505,25099440649293,442439,145152,509195146,281829,3822,70,637661,1633,475287,16045
2025-07-30T16:12:08.602449,20122,93888,85116505,4204190,4162,24744314,24744314,25104865385641,434864,145179,509653780,281870,4162,67,626653,1690,475394,15954
2025-07-30T16:12:13.739092,21327,93737,85351514,4084674,3925,24749031,24749031,25110473538084,437932,145205,510139443,281920,3925,66,635117,1669,475416,15455
2025-07-30T16:12:18.902776,19762,91821,85608365,4108040,4154,24753771,24753771,25116459456579,432745,145232,510668710,281955,4154,67,632334,1706,475510,15594
2025-07-30T16:12:24.042266,21287,84886,85868287,4095000,4150,24758543,24758543,25122442387541,424860,145259,511204681,282013,4150,66,633206,1653,475590,16013
2025-07-30T16:12:29.158798,21306,97684,86128670,4075732,3245,24763275,24763275,25128235458975,439405,145285,511741385,282058,3245,67,629519,1590,475699,16309
2025-07-30T16:12:34.285418,20060,90954,86390635,4172634,3778,24768010,24768010,25134125640414,432610,145312,512280939,282108,3778,67,624864,1728,475787,16066
2025-07-30T16:12:39.442423,21554,92528,86657375,3959151,3228,24772665,24772665,25140653087852,434833,145339,512830081,282149,3228,67,636857,1823,475805,15740
2025-07-30T16:12:44.582894,21484,91807,86908728,4218814,4038,24776728,24776728,25146427528658,430673,145366,513348623,282187,4038,64,652000,1711,475895,16006
2025-07-30T16:12:49.706426,20175,95714,87163669,4129048,3787,24781156,24781156,25152333811165,1905319,145393,513874234,282240,3787,71,628420,1687,475980,15471
2025-07-30T16:12:54.819250,21080,87472,87422371,4368838,3804,24785899,24785899,25158085584004,442011,145419,514407341,282280,3804,66,632086,1652,476071,16330
2025-07-30T16:12:59.958433,21659,88977,87677998,4144993,4033,24790635,24790635,25164016589744,432723,145446,514934111,282327,4033,65,634430,1613,476172,15893
2025-07-30T16:13:05.225325,20752,91305,88157549,4104689,3908,24800208,24800208,25175358581306,425164,145499,515924855,282420,3908,65,623026,1748,476288,15291
2025-07-30T16:13:10.366392,20305,90762,88389498,4221066,3771,24804948,24804948,25181147247821,431456,145526,516404760,282469,3771,77,625833,1752,476380,15531
2025-07-30T16:13:15.508372,21019,87805,88647349,4059978,3818,24809687,24809687,25187138975456,432372,145552,516936365,282511,3818,69,631175,1571,476472,15759
2025-07-30T16:13:20.670962,21734,91448,88911483,4069242,4284,24814439,24814439,25193214992183,428501,145579,517480509,282560,4284,69,638602,1658,476580,15912
2025-07-30T16:13:25.827566,20855,88912,89173067,4325851,4009,24819190,24819190,25199320536299,436068,145606,518019551,282593,4009,65,637773,1683,476606,15734
2025-07-30T16:13:31.015029,22171,91676,89433126,3994946,4011,24823944,24823944,25205445325232,432909,145633,518555434,282639,4011,70,631402,1662,476692,15523
2025-07-30T16:13:36.132789,21880,92996,89697252,4145874,4048,24828688,24828688,25211711802027,438490,145660,519099499,282683,4048,60,628552,1706,476786,15839
2025-07-30T16:13:41.280458,21162,91372,89957994,3841899,4051,24833439,24833439,25217863783461,437676,145686,519636601,282738,4051,68,648462,1605,476890,15723
2025-07-30T16:13:46.423375,21918,91839,90213394,4073333,3656,24838201,24838201,25223783494115,429181,145713,520163110,282778,3656,66,635950,1710,476927,15554
2025-07-30T16:13:51.589799,20642,91084,90478774,4104810,3927,24842317,24842317,25229818225681,431308,145739,520709893,282830,3927,67,632062,1660,477052,16870
2025-07-30T16:13:56.729285,21648,89048,90743377,4084618,4173,24846644,24846644,25235764149500,434287,145766,521254812,282871,4173,67,641849,1731,477162,15658
2025-07-30T16:14:01.850106,21048,90159,91008617,4055700,3944,24851427,24851427,25241862742596,429897,145793,521801300,282921,3944,67,647261,1712,477185,16118
2025-07-30T16:14:06.992302,19670,92089,91227989,4354865,3925,24856265,24856265,25247447978758,429162,145819,522255753,282964,3925,63,644129,1712,477203,15662
2025-07-30T16:14:12.161551,18424,90420,91291043,4160007,3793,24861002,24861002,25251645511201,436501,145845,522386564,283020,3793,65,637734,1658,477227,15460
